Time[s],X[m],Y[m],Yaw[deg],Curvature
6.65,6.940769833076455,24.848160318544206,10.767081532646912,-0.0025691632091923437
6.7,7.080747242815818,24.874034103626354,10.180443449652806,-0.002550390656802736
6.75,7.220791807357706,24.89844555706963,9.597989964440373,-0.0025326470133602897
6.800000000000001,7.360871098983946,24.92140339915583,9.019484358461515,-0.0025159402675730214
6.8500000000000005,7.500952689976341,24.9429163501668,8.444688045943526,-0.002500278741052172
6.9,7.641004152616706,24.962993130384366,7.873360486887861,-0.002485671181466749
6.95,7.780993059186855,24.981642460090328,7.305259078869033,-0.002472126854451421
7.0,7.920886981968611,24.998873059566524,6.740139027849958,-0.0024596556348783737
7.050000000000001,8.060653493243766,25.014693649094777,6.177753198234801,-0.002448268096832493
7.1000000000000005,8.200260165294171,25.029112948956907,5.617851942311628,-0.0024379756035635357
7.15,8.339674570401588,25.04213967943475,5.060182909049667,-0.0024287903977569273
7.2,8.478864280847876,25.053782560810113,4.504490832242221,-0.002420725691582926
7.25,8.617796868914827,25.064050313364827,3.9505172978131706,-0.0024137957585374553
7.300000000000001,8.756439906884246,25.072951657380727,3.3980004900131306,-0.0024080160259003663
7.3500000000000005,8.894760967037968,25.080495313139618,2.8466749162271285,-0.002403403168994182
7.4,9.032727621657802,25.086690000923326,2.296271109896267,-0.0023999752079886935
7.45,9.17030744302555,25.09154444101368,1.7465153110142346,-0.0023977516068664994
7.5,9.307468003423025,25.095067353692507,1.1971291235915926,-0.0023967533755261208
7.550000000000001,9.444176875132058,25.097267459241625,0.6478291493228273,-0.0023970031754248183
7.6000000000000005,9.580401630434451,25.09815347794286,0.09832659660751289,-0.0023985254290878467
7.65,9.71610984161201,25.097734130078035,-0.4516731360251235,-0.002401346434051855
7.7,9.851269080946562,25.096018135928976,-1.0024709031490044,-0.0024054944816307502
7.75,9.985846920719922,25.0930142157775,-1.554374283499752,-0.0024109999810548875
7.800000000000001,10.119810933213895,25.08873108990544,-2.1076980801567866,-0.00241789558956624
7.8500000000000005,10.253128690710284,25.08317747859461,-2.6627648512277826,-0.002426216348588072
7.9,10.385767765490929,25.076362102126836,-3.2199054725535077,-0.002435999827070707
7.95,10.517695729837616,25.068293680783945,-3.779459734063243,-0.002447286271879833
8.0,10.648880156032185,25.058980934847764,-4.341776971504421,-0.0024601187661944645
8.05,10.779288616356414,25.04843258460011,-4.907216735399015,-0.00247454339604358
8.1,10.908888683092172,25.0366573503228,-5.476149499172502,-0.0024906094257001357
8.15,11.037647928521213,25.023663952297678,-6.048957408551738,-0.002508369482483109
8.200000000000001,11.165533924925384,25.00946111080655,-6.626035074329588,-0.0025278797504769456
8.25,11.292514244586489,24.994057546131245,-7.2077904107560515,-0.0025492001750200156
